Hortaliça,Alface PALMAS (CRESPA),923,Lactuca sativa,"Variedade de grande porte e altamente produtiva. Suas folhas eretas, facilitam o embalamento e o transporte. Possui alta tolerância ao pendoamento e excelente conservação pós-colheita.",940,0.4,4 - 7,60; 65,Verão; Inverno,30 x 30,R1: Todo ano; R2: Todo ano; R3: Todo ano,Peso; Diâmetro,300 - 350g; 25 - 30cm
Hortaliça,Alface MOANA (CRESPA),933,Lactuca sativa L.,"Variedade de porte médio. Produz cabeça volumosa com folhas macias e recortadas. Planta rústica de alta crespicidade, excelente pós-colheita e com elevada tolerância ao pendoamento. Segurança de plantio o ano todo.",1000,0.3,4 - 7,45; 60,Verão; Inverno,30 x 35,R1: Todo ano; R2: Todo ano; R3: Todo ano,Peso; Diâmetro,400 - 600g; 20 - 35cm
Hortaliça,Alface ITAPUÃ SUPER (CRESPA),28,Lactuca sativa,Variedade altamente produtiva e tolerante ao pendoamento precoce. Planta volumosa com folhas soltas e crespas. Sementes pardas. Disponível peletizada.,1220,0.3,4 - 7,45; 65,Verão; Inverno,30 x 30,R1: Todo ano; R2: Todo ano; R3: Todo ano,Peso; Diâmetro,400 - 600g; 20 - 30cm
Hortaliça,Alface CARMINIA (REPOLHUDA),927,Lactuca sativa,"Alface de porte médio, com folhas repolhudas e firmes, de coloração verde e marrom claro. Alta tolerância ao pendoamento. Variedade ideal para comercialização in natura em feiras e mercados de frescos. Disponível peletizada.",900,0.4,4 - 7,60; 65,Verão; Inverno,30 x 30,R1: Todo ano; R2: Todo ano; R3: Todo ano,Peso; Diâmetro,400 - 500g; 20 - 30cm
Hortaliça,Alface HANSON CRESPA REPOLHUDA,29,Lactuca sativa,Folhas crespas e repolhudas de coloração verde-clara. Sementes brancas. Indicada para cultivo o ano todo.,915,0.4,4 - 7,70; 90,Verão; Inverno,30 x 30,R1: Todo ano; R2: Todo ano; R3: Todo ano,Peso,300 - 400g
Hortaliça,Alface QUATRO ESTAÇÕES (REPOLHUDA),33,Lactuca sativa,Folhas lisas e repolhudas de coloração verde com bordas avermelhadas. Sementes pretas. Disponível peletizada.,985,0.3,4 - 7,55; 75,Verão; Inverno,30 x 30,R1: Todo ano; R2: Todo ano; R3: Todo ano,Diâmetro,20 - 30cm
Hortaliça,Alface GRAND RAPIDS TBR (CRESPA),37,Lactuca sativa,"Folhas soltas, crespas e de coloração verde-claro. Planta resistente a deficiência de cálcio.",1090,0.4,4 - 7,50; 70,Verão; Inverno,30 x 30,R1: Todo ano; R2: Todo ano; R3: Todo ano,Diâmetro,20 - 30cm
Hortaliça,Alface SIMPSON (CRESPA),38,Lactuca sativa,Planta vigorosa com folhas soltas e crespas de cor verde-clara. Sementes pretas.,950,0.3,4 - 7,60; 80,Verão; Inverno,30 x 30,R1: Todo ano; R2: Todo ano; R3: Todo ano,Diâmetro,20 - 30cm
Hortaliça,Alface VITÓRIA (LISA),39,Lactuca sativa,"Folhas soltas, lisas e de coloração verde-claro. Necessita de boa luminosidade, mas é tolerante a sombra parcial, principalmente em regiões de clima quente. Disponível peletizada.",1050,0.3,4 - 7,65; 85,Verão; Inverno,30 x 30,R1: Fev - Out; R2: Out - Mar; R3: Out - Mar,Diâmetro,25 - 35cm
Hortaliça,Alface SALAD BOWL (MIMOSA),40,Lactuca sativa,Planta vigorosa com folhas soltas e bordas recortadas de colaração verde-clara. Sementes pretas.,1160,0.3,4 - 7,55; 80,Verão; Inverno,30 x 30,R1: Abr - Jul; R2: Fev - Set; R3: Fev - Set,Diâmetro,20 - 30cm
Hortaliça,Alface VERMELHA (MIMOSA),41,Lactuca sativa,"Variedade do tipo mimosa. Folhas soltas com as bordas recortadas de coloração verde, vermelho e marrom. São ricas em vitaminas A e C e boa fonte de fósforo e cálcio. Quanto mais escura forem as folhas, maior será a concentração de ferro e antioxidantes",1195,0.3,4 - 7,60; 80,Verão; Inverno,30 x 30,R1: Abr - Jul; R2: Fev - Set; R3: Fev - Set,Diâmetro,20 - 30cm
Hortaliça,Alface CERBIATTA,32,Lactuca sativa,Folhas lisas com bordas serrilhadas. Ótima apresentação visual e com alto potencial no mercado gastronômico. Pode ser explorada no segmento de hortaliças embaladas/ higienizadas pronta para consumo.,955,0.3,4 - 7,60; 85,Verão; Inverno,30 x 30,R1: Todo ano; R2: Todo ano; R3: Todo ano,Diâmetro,20 - 30cm
Hortaliça,Alface CRETA (LISA),919,Lactuca sativa L.,"Alface do tipo lisa alongada, de porte médio e coloração roxo vibrante com nervuras levemente esverdeadas. Produz cabeça/miolo bem fechados com folhas eretas, fibrosas e muito saborosas. Ótima apresentação visual, altamente produtiva e com alto potencial de mercado.",640,0.6,4 - 7,55; 65,Verão; Inverno,30 x 30,R1: Abr - Jul; R2: Mar - Ago; R3: Fev - Ago,Peso; Diâmetro; Altura,350 - 450g; 20 - 30cm; 20 - 25cm
Hortaliça,Alface GAMBOA (LISA),922,Lactuca sativa,"Alface muito rústica e produtiva, com sistema radicular vigoroso e folhas bem espessas de coloração verde brilhante. Fácil manejo e embalamento, ideal para produção em larga escala. Alta adaptabilidade. Resistente à danos causados pela chuva e excelente conservação pós-colheita. Resistente ao LMV* e queima de saia. Disponível peletizada",950,0.4,4 - 7,55; 65,Verão; Inverno,30 x 30,R1: Todo ano; R2: Todo ano; R3: Todo ano,Peso; Diâmetro,300 - 400g; 25 - 30cm
Hortaliça,Alface GUARUJÁ (LISA),992,Lactuca sativa,"Alface do tipo manteiga, de médio porte e coloração verde-escura. Produz folhas macias e saborosas. Planta produtiva e resistente ao pendoamento.",900,0.3,4 - 7,50; 60,Verão; Inverno,30 x 30,R1: Todo ano; R2: Todo ano; R3: Todo ano,Peso; Diâmetro,200 - 250g; 20 - 30cm
Hortaliça,Alface FORTALEZA (LISA),45,Lactuca sativa,"Plantas uniformes de tamanho grande, coloração verde, folhas lisas sem bolhas, sem formação de cabeça. Boa coloração. Resistente ao vírus LMV e ótima adaptação para campo aberto e Hidroponia, resistência moderada ao míldio.",1162,286,4 - 7,55; 65,Verão; Inverno,30 x 30,R1: Todo ano; R2: Todo ano; R3: Todo ano,Diâmetro,20 - 35cm
Hortaliça,Alface LITORÂNEA (LISA),120,Lactuca sativa,"Planta vigorosa, volumosa, com folhas semi-eretas com bolhas no limbo folear. Folhas de coloração verde claro brilhante muito atraente. Ótima resistência ao pendoamento precoce e bom pós-colheita. Pode ser cultiva tanto em campo aberto como hidroponia.",1180,282,4 - 7,50; 60,Verão; Inverno,30 x 30,R1: Todo ano; R2: Todo ano; R3: Todo ano,Peso; Diâmetro,312g; 40cm
Hortaliça,Alface RAINHA DE MAIO MANTEIGA (LISA),34,Lactuca sativa,Folhas soltas e lisas de coloração verde-claro. Ótima adaptação a climas frios. Sementes brancas. Disponível peletizada.,1205,0.3,4 - 7,60; 80,Verão; Inverno,30 x 30,R1: Abr - Jul; R2: Fev - Set; R3: Fev - Set,Diâmetro,20 - 30cm
Hortaliça,Alface REGINA DE VERÃO (LISA),35,Lactuca sativa,"Variedade com folhas lisas e abertas sem fechamento de cabeça. Planta vigorosa, uniforme e resistente ao calor. Sementes pretas.",1110,0.3,4 - 7,65,Verão,30 x 30,R1: Fev - Out; R2: Out - Mar; R3: Out - Mar,Diâmetro,25 - 35cm
Hortaliça,Alface BABA DE VERÃO (LISA),26,Lactuca sativa,Planta vigorosa com boa tolerância ao calor. Produz folhas lisas e repolhudas de coloração verde-clara. Sementes brancas.,1039,0.3,4 - 7,50; 70,Verão; Inverno,30 x 30,R1: Fev - Out; R2: Out - Mar; R3: Out - Mar,Diâmetro,20 - 30cm
Hortaliça,Alface BOSTON BRANCA (LISA),27,Lactuca sativa,Folhas lisas e repolhudas de coloração verde-clara. Sementes brancas.,985,0.3,4 - 7,75,Inverno,30 x 30,R1: Abr - Jul; R2: Fev - Set; R3: Fev - Set,Diâmetro,20 - 30cm
Hortaliça,Alface MARAVILHA DE INVERNO MANTEIGA (LISA),31,Lactuca sativa,Folhas lisas e repolhudas de coloração verde-clara. Excelente adaptação em regiões de clima frio. Sementes brancas.,1215,0.3,4 - 7,70; 90,Verão; Inverno,30 x 30,R1: Abr - Jul; R2: Mar - Ago; R3: Fev - Ago,Diâmetro,20 - 30cm
Hortaliça,Alface COLISEU (ROMANA),296,Lactuca sativa,"Alface do tipo romana, de grande porte e coloração verde-escura. Produz folhas eretas e muito saborosas. Planta de pendoamento lento e de excelente durabilidade pós-colheita.",650,0.3,4 - 7,45; 50,Verão; Inverno,30 x 30,R1: Abr - Jul; R2: Mar - Ago; R3: Fev - Ago,Peso; Altura,350 - 400g; 25 - 35cm
Hortaliça,Alface ROMANA BRANCA DE PARIS,44,Lactuca sativa,"Folhas repolhudas, eretas e de coloração verde-clara. Sementes brancas. Disponível peletizada.",640,0.6,4 - 7,65; 85,Verão; Inverno,30 x 30,R1: Abr - Jul; R2: Mar - Ago; R3: Fev - Ago,Diâmetro,20 - 30cm
Hortaliça,Alho-Porro NERO,46,Allium porrum,"Folhas eretas, lisas e verde-escuras. Na cozinha pode ser consumido cru, cozido, assado ou refogado. É uma planta que se adapta melhor ao clima ameno e resiste bem a baixas temperaturas.",315,1.3,6 - 14,140,Inverno,50 x 15,R2: Fev - Jul; R3: Fev - Jul,Diâmetro; Altura,4 - 6cm; 25 - 40cm
Hortaliça,Almeirão FOLHA LARGA (RADICHE),49,Cichorium intybus,Planta de fácil cultivo e de alta produtividade. Seu sabor amargo característico é apreciado em diversos pratos na culinária de diferentes culturas.,690,1.4,5 - 14,50; 70,Verão; Inverno,20 x 15,R1: Mar - Out; R2: Todo ano; R3: Todo ano,Altura,15 - 20cm
Hortaliça,Almeirão CATALONHA,50,Cichorium intybus,"Planta vigorosa, uniforme e com ótimo aspecto comercial. Planta vigorosa e uniforme. Produz folhas repicadas de coloração verde- escuro. De fácil rebrote. Pode ser cultivada o ano todo.",780,1.3,5 - 14,50; 70,Verão; Inverno,20 x 15,R1: Mar - Out; R2: Todo ano; R3: Todo ano,Altura,18 - 25cm
Hortaliça,Almeirão VERDE SPADONA,51,Cichorium intybus,"Planta vigorosa com folhas lisas, compridas, estreitas. Na culinária pode ser utilizado cozido ou cru. Quanto mais novas forem as folhas consumidas, mais tenras e menos amargas serão.",730,1.4,5 - 14,50; 70,Verão; Inverno,20 x 15,R1: Mar - Out; R2: Todo ano; R3: Todo ano,Altura,18 - 25cm
Hortaliça,Almeirão DE CABEÇA PÃO DE AÇÚCAR,53,Cichorium intybus,"Planta vigorosa e uniforme, com fechamento de cabeça e ótimo aspecto comercial. Folhas firmes, repolhudas e crocantes. Para fechar a cabeça necessita de frio.",625,0.8,5 - 14,100,Inverno,30 x 20,R1: Abr - Jul; R2: Mar - Set; R3: Mar - Out,Altura,20 - 30cm
Hortaliça,Almeirão DE CABEÇA VERMELHO,54,Cichorium intybus,"Folhas lisas e semi repolhudas de coloração vermelha com nervuras brancas. Tem sabor amargo e é muito usado em saladas. Precisa de frio para fechar a cabeça, mas também pode ser cultivado com as folhas abertas.",670,0.7,5 - 14,90,Inverno,30 x 20,R1: Abr - Jul; R2: Mar - Set; R3: Mar - Out,Peso; Diâmetro,250 - 350g; 18 - 25cm
Hortaliça,Aspargo OLIVIO,305,Asparagus officianalis,"Brotos verdes e carnudos com gemas de coloração púrpura de sabor fresco e exclusivo. Os pequenos frutos não devem ser consumidos, pois são tóxicos. Remover sempre com cuidado previamente as partes lenhosas que não podem ser ingeridas. Farto em vitaminas, sais minerais e considerado um dos legumes mais ricos em proteínas. Ótimo rendimento para conserva e venda em maços, produzindo 300 a 400g/planta/ano.",26,0.6,7 - 28,12 - 36,Meses,120 x 30,R1: Todo ano; R2: Todo ano; R3: Set - Out,Peso; Comprimento,30 - 40g; 15 - 18cm
Hortaliça,Mini Berinjela Híbrida BILBO,131,Solanum melongena,"Variedade de mini berinjela altamente produtiva com frutos de coloração roxa e listras brancas sem espinhos no cálice. Adequada para estufas, túneis e campo aberto. Excelente para o mercado gastronômico.",235,0.3,7 - 14,90,Verão,100 x 50,R1: Todo ano; R2: Ago - Mar; R3: Ago - Fev,Peso; Diâmetro; Altura,45 - 50g; 4 - 5cm; 8 - 10cm
Hortaliça,Berinjela ANITA,130,Solanum melongena,"Frutos muito bonitos, redondos, de coloração roxa brilhante e cálice roxo escuro com poucos espinhos. Polpa branca, muito adocicada e com poucas sementes, excelente para fins gastronômicos. Baixo tempo de oxidação e índice de isoporização",200,0.3,7 - 14,100,Verão,100 x 50,R1: Todo ano; R2: Ago - Mar; R3: Ago - Fev,Peso; Comprimento,250 - 350g; 7 - 8cm
Hortaliça,Berinjela Híbrida MORELLA,56,Solanum melongena,"Planta vigorosa, estrutura ereta e adaptada ao cultivo em estufas e campo aberto. Frutos compridos de formato cilíndrico, coloração preta brilhante, cálice verde e polpa branca. Pode ser colhida precoce para produção de mini-berinjela.",260,0.1,7 - 14,90,Verão,100 x 50,R1: Todo ano; R2: Ago - Mar; R3: Ago - Fev,Peso; Comprimento; Diâmetro ,250 - 350g; 18 - 22cm; 6 - 8cm
Hortaliça,Berinjela RITA,57,Solanum melongena,Planta compacta e vigora com ampla adaptação de cultivo. Frutos de formato cilíndrico e coloração roxo-escuro brilhante. Melhor desempenho em temperaturas quentes e amenas.,200,0.12,7 - 14,100,Verão,100 x 50,R1: Todo ano; R2: Ago - Mar; R3: Ago - Fev,Peso; Comprimento; Diâmetro ,200 - 300g; 18 - 22cm; 6 - 8cm
Hortaliça,Berinjela Híbrida CIÇA,58,Solanum melongena,"Variedade altamente produtiva. Frutos uniformes, cilíndricos e de coloração roxoescuro brilhante. Boa tolerância a Antracnose e Phomopsis.",200,0.12,7 - 14,90,Verão,100 x 50,R1: Todo ano; R2: Ago - Mar; R3: Ago - Fev,Peso; Comprimento; Diâmetro ,200 - 400g; 18 - 22cm; 6 - 8cm
Hortaliça,Berinjela Híbrida NIOBE,60,Solanum melongena,"Frutos muito bonitos, redondos, de coloração roxa brilhante e cálice roxo escuro com poucos espinhos. Polpa branca, muito adocicada e com poucas sementes, excelente para fins gastronômicos. Baixo tempo de oxidação e índice de isoporização",220,0.11,7 - 14,100,Verão,100 x 50,R1: Todo ano; R2: Ago - Mar; R3: Ago - Fev,Peso; Comprimento; Diâmetro ,250 - 350g; 7 - 8cm; 9 - 10cm
Hortaliça,Berinjela ZITA,324,Solanum melongena,"Cultivar muito produtiva. Adequada para estufas, túneis e campo aberto. Variedade Mini, fruto oval. Sem espinhos no cálice, com frutos de coloração roxa com listras brancas e excelente para gastronomia.",200,0.3,7 - 14,90,Verão,100 x 50,R1: Todo ano; R2: Ago - Mar; R3: Ago - Fev,Peso; Comprimento; Diâmetro ,45 - 50g; 8 - 10cm; 4 - 5cm
Hortaliça,Berinjela BIA,325,Solanum melongena,"Frutos muito bonitos, redondos, de coloração roxa brilhante e cálice roxo escuro com poucos espinhos. Polpa branca, muito adocicada e com poucas sementes, excelente para fins gastronômicos. Baixo tempo de oxidação e índice de isoporização.",200,0.3,7 - 14,100,Verão,100 x 50,R1: Todo ano; R2: Ago - Mar; R3: Ago - Fev,Peso; Comprimento; Diâmetro ,250 - 350g; 7cm; 9cm
Hortaliça,Berinjela PRETA COMPRIDA / EMBU,59,Solanum melongena,Planta rústica e produtiva com ampla adaptação de cultivo. Produz frutos cilíndricos de coloração roxo-escuro com cálice verde. Boa tolerância a Antracnose e Phomopsis.,250,0.2,7 - 14,100,Verão,100 x 50,R1: Todo ano; R2: Ago - Mar; R3: Ago - Fev,Peso; Comprimento; Diâmetro ,200 - 400g; 18 - 22cm; 5 - 7cm
Hortaliça,Beterraba BABY BEET,932,Beta vulgaris,Folhas lisas e uniformes de coloração vermelho rubi. Seu sabor é suave e fresco. Indicada para a produção de folhas jovens (baby leafs) com excelente produtividade. Ótima apresentação visual e com alto potencial no mercado gastronômico,65,Ideal para Baby Leaf,4 - 14,20; 30,Verão; Inverno,30 x 10,R1: Todo ano; R2: Todo ano; R3: Todo ano,Altura,até 15cm
Hortaliça,Beterraba PINOT,937,Beta vulgaris,"Planta de origem européia com raízes de coloração laranja e polpa amarela, muito conhecida como “Beterraba Golden”. Possui sabor agradavelmente frutado, sendo mais adocicado do que as variedades tradicionais. Quando cozida, fica com uma coloração dourada. Rica em nutrientes, como ácido fólico, potássio e vitamina C.",115,12,4 - 14,60; 80,Verão; Inverno,30 x 10,R1: Todo ano; R2: Todo ano; R3: Todo ano,Diâmetro,5 - 10cm
Hortaliça,Beterraba RIESLING,848,Beta vulgaris,"Raiz vermelho claro, arredondada ligeiramente plana. A polpa contém anéis vermelhobranco e um suave sabor doce. A beterraba mantém seu sabor doce quando cozida. Essa variedade oferece alto rendimento. Ciclo curto. Planta com crescimento médio, folhas verdes com tons de rosa na parte inferior.",70,10,4 - 14,60; 80,Verão; Inverno,20 x 10,R1: Todo ano; R2: Todo ano; R3: Todo ano,Peso,100g
Hortaliça,Beterraba Híbrida MERLOT,930,Beta vulgaris,"Planta vigorosa, altamente produtiva e com ótima sanidade de folhas. Produz raízes uniformes e globulares de coloração roxo vibrante. Ótima adaptação em regiões chuvosas. Resistente a Pfb (Ps)* e Cb*.",50,14,4 - 14,80,Inverno,30 x 10,R1: Fev - Jul; R2: Fev - Jul; R3: Todo ano,Diâmetro,6 - 8cm
Hortaliça,Beterraba ITAPUÃ 202,064; 065; 070,Beta vulgaris,"Variedade de ciclo curto e de alta produtividade. Raízes muito uniformes, de pele lisa e com baixa incidência de anéis brancos. Excelente desenvolvimento foliar, com folhas de coloração verde intenso. Ótima opção para a produção de baby leaf. Resistente a Cercospora. Disponível calibrada e descortiçada tamanho (M) Ref. 065 / (G) Ref. 064.",83; 125; 85,12; 8; 12,4 - 14,60; 75,Verão; Inverno,30 x 10,R1: Todo ano; R2: Todo ano; R3: Set - Mai,Peso; Diâmetro,200 - 400g; 6 - 8cm
Hortaliça,Beterraba CHATA DO EGITO,66,Beta vulgaris,Raízes globulares achatadas de coloração roxa e polpa vermelha brilhante. Ideal para mercados in natura.,69,15,4 - 14,65; 80,Verão; Inverno,30 x 10,R1: Todo ano; R2: Todo ano; R3: Todo ano,Diâmetro,7 - 9cm
Hortaliça,Beterraba MARAVILHA,67,Beta vulgaris,"Variedade de ótimo vigor e boa uniformidade. Raízes globulares levemente achatadas, de coloração vermelho-escuro.",70,15,4 - 14,65; 80,Verão; Inverno,30 x 10,R1: Todo ano; R2: Todo ano; R3: Todo ano,Diâmetro,6 - 8cm
Hortaliça,Beterraba VERMELHA COMPRIDA,68,Beta vulgaris,Variedade de ótima uniformidade e produtividade. Possui raízes cilíndricas de coloração vermelho intenso. Ótima opção para comercialização in natura e para uso na gastronomia devido à facilidade de fatiá-las em rodelas.,90,11,4 - 14,80; 95,Verão; Inverno,30 x 10,R1: Todo ano; R2: Todo ano; R3: Todo ano,Comprimento,10 - 12cm
Hortaliça,Beterraba EARLY WONDER TALL TOP,062; 063; 069,Beta vulgaris,Raízes globulares achatadas de coloração vermelho-escuro com polpa de sabor diferenciado. Ótima opção para plantio em jardineiras e canteiros. Disponível calibrada e descortiçada tamanho (M) Ref 062 / (G) Ref 063.,106; 72; 60,10; 15; 17,4 - 14,60; 75,Verão; Inverno,30 x 10,R1: Todo ano; R2: Todo ano; R3: Todo ano,Diâmetro,6 - 8cm
Hortaliça,Bucha ESPONJA VEGETAL,847,Luffa aegyptiaca Mill.,"Planta rasteira que pode ser estaqueada para maior, melhor qualidade e produção de esponja vegetal. Frutos cilíndricos medindo de 30 a 45 cm de comprimento.",8,2.5,7 - 10,130-150,Verão,300 x 100,R1: Todo ano; R2: Set - Mar; R3: Out - Dez,Comprimento; Diâmetro,45cm; 15cm
Hortaliça,Cebola Híbrida CANASTRA,887,Allium cepa,"Planta de ciclo precoce com alto potencial produtivo. Excelente fechamento de talo, ótima qualidade e padrão de bulbos. Boa conservação pós-colheita. Resistência a Pt (now St)* e Foc*.",295,1.7,6 - 12,140-160,Inverno,25 x 10,R1: Abr - Jun; R2: Abr - Jun; R3: Mar - Jul,Peso; Diâmetro,160 - 180g; 8 - 10cm
Hortaliça,Cebola Híbrida GRANEX,82,Allium cepa,"Bulbos globulares de coloração amarelo-claro tendendo para o marrom. Variedade de dias curtos, com boa precocidade para imediata comercialização após colheita. Resistente à Pt (now St).",325,1.5,6 - 12,165,Inverno,25 x 10,R1: Mar - Mai; R2: Abr - Jun; R3: Fev - Mar,Peso; Diâmetro,160 - 250g; 6 - 8cm
Hortaliça,Cebola Híbrida DIAMANTINA,87,Allium cepa,"Bulbos globulares, com boa uniformidade e de coloração amarelo-escuro. Variedade de dias curtos, muito produtiva e precoce se comparada à outras variedades de cebola. Sabor diferenciado, suave e menos pungente em relação à outras cebolas. Tolerante à Raiz Rosada e Fusarium*.",295,1.7,6 - 12,110,Verão,25 x 10,R1: Jan - Mai; R2: Mar - Abr; R3: Abr - Set,Peso; Diâmetro,130 - 160g; 8 - 10cm
Hortaliça,Cebola Híbrida IBIAPABA,989,Allium cepa,Cebola de ciclo curto do tipo roxa. Produz bulbos uniformes de coloração roxo intenso com ótima apresentação visual. Tolerante a Raiz Rosada.,295,1.7,6 - 12,115,Verão,25 x 10,R1: Jan - Mai; R2: Mar - Abr; R3: Abr - Set,Peso; Diâmetro,160 - 250g; 9 - 11cm
Hortaliça,Cebola BAIA PERIFORME,71,Allium cepa,Variedade de bulbo globular levemente alongado. Coloração marrom-claro. Ótima conservação pós-colheita.,290,4.2,6 - 12,180,Inverno,25 x 10,R1: Abr - Jun; R2: Abr - Jun; R3: Mar - Jun,Peso; Diâmetro,160 - 250g; 6 - 8cm
Hortaliça,Cebola CRIOULA,72,Allium cepa,Bulbos globulares e uniformes. Ótima conservação pós-colheita e excelente uniformidade de maturação.,305,4.0,6 - 12,185,Inverno,25 x 10,R1: Mai - Jun; R2: Jun - Jul; R3: Mai - Jun,Peso; Diâmetro,130 - 160g; 6 - 8cm
Hortaliça,Cebola RED CRIOULE (ROXA),73,Allium cepa,Variedade de bulbos levemente achatados. Ótima opção para o mercado gastronômico pela sua pungência diferenciada. Excelente conservação pós-colheita.,310,3.8,6 - 12,180,Inverno,25 x 10,R1: Mai - Jun; R2: Jun - Jul; R3: Mai - Jun,Peso; Comprimento; Diâmetro ,250 - 300g; 5 - 6cm; 6 - 8cm
Hortaliça,Cebola PRIMAVERA,74,Allium cepa,Variedade certificada. Bulbos globulares de coloração amarelo queimado. Ótima precocidade.,339,3.5,6 - 12,150,Inverno,25 x 10,R1: Abr - Jun; R2: Abr - Jun; R3: Mar - Jun,Peso; Diâmetro,160 - 250g; 6 - 8cm
Hortaliça,Cebola TEXAS GRANO 502,78,Allium cepa,Bulbos globulares de coloração amarelo-claro. Excelente adaptação nas regiões norte e nordeste do Brasil. Resistente a Raiz Rosada.,260,4.6,6 - 12,170,Inverno,25 x 10,R1: Mar - Mai; R2: Abr - Jun; R3: Mar - Jun,Peso; Comprimento; Diâmetro ,160 - 250g; 5 - 7cm;  6 - 8cm
Hortaliça,Cebola WHITE CREOLE,79,Allium cepa,"Bulbo globular de coloração branca. Seu sabor é intenso, assim como as cebolas amarelas, sendo mais utilizada no preparo de refeições que vão ao fogo. Ótima opção para a produção de conservas.",280,3.6,6 - 12,150,Inverno,30 x 10,R1: Jul - Set; R2: Mar - Ago; R3: Mar - Ago,Peso; Comprimento; Diâmetro ,160 - 250g; 3 - 6cm;  2 - 5cm
Hortaliça,Cebola BOLA PRECOCE,81,Allium cepa,Variedade desenvolvida pela EMPASC (Empresa Catarinense de Pesquisa Agropecuária). Planta de boa sanidade em relação a doenças. Produz bulbos globulares e firmes de coloração amarelo-dourado. Folhas altamente cerosas. Ótima retenção de casca e boa conservação no armazenamento.,320,3.1,6 - 12,165,Inverno,30 x 10,R1: Abr - Jul; R2: Abr - Jul; R3: Mar - Jul,Peso; Comprimento; Diâmetro ,160 - 250g; 3 - 6cm; 6 - 8cm
Hortaliça,Cebola CONQUISTA,83,Allium cepa,"Bulbos globulares de excelente uniformidade. Cultivar de dias curtos, altamente produtiva e precoce se comparada a outras variedades de cebola. Sabor diferenciado e menos pungente em relação as outras cebolas. Tolerante à Raiz Rosada e Fusarium",325,3.1,6 - 12,180,Inverno,30 x 10,R1: Abr - Jul; R2: Abr - Jul; R3: Mar - Jul,Peso; Comprimento; Diâmetro ,160 - 250g; 7 - 9cm; 6 - 8cm
Hortaliça,Cebola BAIA SUPER PRECOCE,84,Allium cepa,Produz bulbos globulares levemente alongados e firmes de coloração amarelodourado. Folhas altamente cerosas. Boa tolerância às doenças e boa conservação pós-colheita. Sua principal característica é a alta precocidade.,280,3.5,6 - 12,165,Inverno,30 x 10,R1: Abr - Jun; R2: Abr - Jun; R3: Mar - Mai,Peso; Comprimento; Diâmetro ,130 - 250g; 7 - 9cm; 6 - 8cm
Hortaliça,Cenoura SUPREMA,091; 099; 125,Daucus Carota,Variedade altamente produtiva e resistente a oscilações de temperaturas e umidade. Raízes uniformes com pele lisa e coloração laranja vibrante. Indicada para o cultivo no verão. Disponível calibrada tamanho (M) Ref. 091 / (G) Ref. 099 / (GG) Ref. 125,Váriavel,Váriavel,7 - 14,75,Verão,20 x 5,R1: Todo ano; R2: Set - Mar; R3: Out - Mar,Comprimento; Diâmetro,21cm; 4cm
Hortaliça,Cenoura Híbrida ALICE,931,Daucus Carota,"Cultivar hibrida com ótima uniformidade e rendimento de raízes. Folhas verde médio com alta resistência à Alternária. Raízes cilíndricas lisas de cor alaranjado intenso, interno e externo.",639,1.7,7 - 14,75,Verão,20 x 5,R1: Todo ano; R2: Out - Mar; R3: Out - Fev,Comprimento; Diâmetro,18 - 22; 4 - 5cm
Hortaliça,Cenoura Híbrida TELLUS,988,Daucus Carota,"Excelente variedade para semear em temperaturas amenas e frias. Planta muito vigorosa , ereta e com bom enfolhamento. Raízes de formato cilíndrico, ponta arredondada e coloração alaranjada intensa.",875,1.5,7 - 14,110,Inverno,20 x 5,R2: Abr - Set; R3: Abr - Set,Comprimento; Diâmetro,18 - 20cm
Hortaliça,Cenoura BRS PARANOÁ,996,Daucus Carota,"Variedade desenvolvida especialmente para cultivo no verão, com tolerância ao ataque da queima das folhas. Adaptada para o sistema orgânico.",520,1.5,7 - 14,90,Verão,20 x 5,R1: Todo ano; R2: Out - Mar; R3: Out - Fev,Comprimento,18 - 20cm; 3cm
Hortaliça,Cenoura BRS PLANALTO,88,Daucus Carota,"Rústica e com excelente qualidade de raízes. Coloração alaranjada intensa, o que indica uma alta concentração de betacaroteno, antioxidante que é convertido pelo organismo em vitamina A. Uniforme e lisa, com ponta arredondada.",560,5.3,7 - 14,80,Verão,20 x 5,R1: Todo ano; R2: Set - Mar; R3: Out - Mar,Comprimento,18 - 22cm
Hortaliça,Cenoura BRS ESPLANADA,89,Daucus Carota,"Raízes cilíndricas com alto teor de caroteno. Recomendada para processamento (cenouretes). Variedade resistente à queima das folhas e à Nematóides. Quanto menor for o espaçamento entre plantas, mais finas serão as raízes.",645,4.6,7 - 14,80,Verão,20 x 5,R1: Todo ano; R2: Set - Mar; R3: Out - Mar,Comprimento,20 - 25cm
Hortaliça,Cenoura BRASÍLIA,090; 098; 111,Daucus Carota,"Raízes cilíndricas com ótima resistência a doenças foliares. Ótima opção para canteiros, vasos e jardineiras. Ideal para plantios de precisão. Disponível calibrada tamanho (M) Ref. 090 / (G) Ref. 098 / (GG) Ref. 111",Váriavel,Variável,7 - 14,75,Verão,20 x 5,R1: Todo ano; R2: Set - Mar; R3: Out - Mar,Comprimento,18 - 22cm
